"","IncomeProp","Sex","Married","Co.habitate","Divorced","Widowed","AgeProp","NoHigh","SomeHigh","GradHigh","SomeColl","GradColl","Managerial","Sales","Laborer","Cleric","Homemaker","Student","Military","Retired","LivedProp","Not.Married.Dual","DualIncome","Household","Householdu18","Own","Rent","House","Condo","Apartment","MobileHome","American.Indian","Asian","Black","EastIndian","Hispanic","Pacific.Islander","White","English","Spanish"
"4384",5,2,1,0,0,0,59.5,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4385",12.5,2,0,0,0,1,59.5,0,0,1,0,0,0,0,0,0,0,0,0,1,12,1,0,5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4386",62.5,1,0,0,0,0,29.5,0,0,0,1,0,0,0,1,0,0,0,0,0,8.5,1,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"4387",62.5,1,1,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,8.5,0,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"4388",45,2,0,1,0,0,21,0,0,0,1,0,0,0,0,1,0,0,0,0,8.5,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"4389",22.5,2,0,1,0,0,39.5,0,0,0,1,0,0,1,0,0,0,0,0,0,8.5,1,0,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4390",35,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,1,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"4391",22.5,1,0,1,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"4392",17.5,2,0,0,1,0,49.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"4393",5,1,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"4394",45,1,0,0,1,0,39.5,0,0,0,1,0,0,1,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
"4395",75,1,1,0,0,0,39.5,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4396",35,1,0,1,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,0,8.5,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"4397",35,2,0,0,0,0,21,0,0,0,1,0,0,1,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"4398",5,2,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4399",27.5,1,0,0,1,0,59.5,0,0,0,1,0,0,0,1,0,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"4400",62.5,2,1,0,0,0,29.5,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,4,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"4401",45,1,1,0,0,0,39.5,0,0,0,1,0,0,0,1,0,0,0,0,0,8.5,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4402",22.5,2,1,0,0,0,29.5,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
"4403",5,1,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4404",35,1,0,1,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,5,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"4405",45,1,0,1,0,0,29.5,0,0,0,1,0,0,1,0,0,0,0,0,0,5,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"4406",75,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4407",75,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"4408",75,1,1,0,0,0,39.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"4409",75,1,1,0,0,0,39.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4410",35,2,0,0,1,0,49.5,0,0,0,1,0,0,1,0,0,0,0,0,0,5,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4411",45,1,1,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,5,1,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
"4412",35,1,0,1,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,5,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"4413",45,2,1,0,0,0,29.5,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"4414",35,2,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,8.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"4415",62.5,1,0,0,0,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,8.5,1,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4416",5,1,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,8.5,1,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"4417",62.5,2,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4418",27.5,1,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,8.5,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"4419",5,1,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"4420",5,1,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,8.5,1,0,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4421",5,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,5,1,0,4,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"4422",5,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,8.5,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4423",35,2,0,1,0,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,8.5,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"4424",5,2,0,0,1,0,39.5,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"4425",62.5,2,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4426",12.5,1,0,0,0,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"4427",5,2,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"4428",45,1,1,0,0,0,29.5,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,1,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"4429",35,2,1,0,0,0,29.5,0,0,1,0,0,0,1,0,0,0,0,0,0,8.5,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4430",62.5,2,0,1,0,0,29.5,0,0,0,1,0,0,0,0,1,0,0,0,0,8.5,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4431",22.5,2,0,0,0,0,21,0,0,0,0,1,1,0,0,0,0,0,0,0,8.5,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"4432",17.5,2,1,0,0,0,29.5,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"4433",27.5,2,1,0,0,0,21,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"4434",45,1,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,8.5,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4435",17.5,1,1,0,0,0,49.5,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,1,9,6,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4436",35,2,0,1,0,0,49.5,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,1,0,2.851822,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4437",22.5,2,1,0,0,0,39.5,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4438",17.5,2,0,0,0,1,49.5,0,0,1,0,0,0,0,0,1,0,0,0,0,12,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4439",62.5,1,1,0,0,0,49.5,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4440",45,2,1,0,0,0,39.5,0,0,0,1,0,0,0,0,1,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"4441",35,2,1,0,0,0,29.5,0,0,1,0,0,0,0,0,0,1,0,0,0,8.5,0,0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4442",45,2,1,0,0,0,49.5,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4443",75,1,1,0,0,0,49.5,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,1,5,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4444",5,2,0,1,0,0,29.5,0,0,1,0,0,0,0,0,1,0,0,0,0,8.5,1,0,2.851822,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"4445",27.5,2,1,0,0,0,29.5,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4446",5,1,0,1,0,0,21,0,0,0,1,0,0,0,1,0,0,0,0,0,12,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"4447",22.5,2,1,0,0,0,21,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,0,5,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4448",17.5,1,0,0,0,0,21,0,0,0,1,0,1,0,0,0,0,0,0,0,5,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4449",45,2,1,0,0,0,29.5,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4450",45,2,1,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,0,1,4,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"4451",35,2,0,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4452",62.5,1,0,0,1,0,39.5,0,0,0,0,1,0,1,0,0,0,0,0,0,12,1,0,3,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"4453",12.5,1,0,1,0,0,21,0,0,1,0,0,0,0,1,0,0,0,0,0,8.5,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4454",5,1,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4455",35,1,0,0,0,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,12,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4456",45,2,1,0,0,0,39.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4457",35,2,1,0,0,0,39.5,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4458",45,2,1,0,0,0,29.5,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4459",75,1,1,0,0,0,59.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"4460",62.5,2,1,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4461",12.5,2,0,0,1,0,29.5,0,0,0,1,0,0,0,0,0,1,0,0,0,12,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"4462",62.5,2,1,0,0,0,39.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4463",35,2,1,0,0,0,49.5,0,0,0,1,0,0,0,0,0,0,0,0,1,8.5,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"4464",27.5,2,1,0,0,0,39.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4465",75,2,1,0,0,0,49.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4466",45,2,1,0,0,0,49.5,0,0,1,0,0,0,0,1,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4467",45,2,1,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4468",12.5,2,1,0,0,0,21,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"4469",35,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4470",12.5,1,0,0,0,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,12,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4471",62.5,1,1,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"4472",35,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,8.5,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4473",45,1,1,0,0,0,49.5,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4474",35,2,0,1,0,0,39.5,0,0,1,0,0,1,0,0,0,0,0,0,0,12,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4475",35,2,1,0,0,0,39.5,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4476",45,1,1,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,8.5,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"4477",45,2,1,0,0,0,21,0,0,0,1,0,0,0,0,1,0,0,0,0,12,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"4478",62.5,2,1,0,0,0,59.5,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4479",35,2,0,1,0,0,39.5,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"4480",27.5,2,0,0,0,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,8.5,1,0,4,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
"4481",27.5,1,1,0,0,0,29.5,0,0,1,0,0,0,0,1,0,0,0,0,0,12,0,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4482",17.5,2,0,0,1,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,12,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"4483",5,2,0,0,0,0,15.5,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4484",45,2,1,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4485",5,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,1,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4486",5,1,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4487",45,2,1,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4488",5,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,1,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4489",5,2,0,0,0,0,15.5,1,0,0,0,0,0,0,0,0,0,1,0,0,8.5,1,0,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"4490",22.5,2,0,0,0,0,49.5,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4491",5,2,0,0,0,0,15.5,1,0,0,0,0,0,0,0,0,0,1,0,0,8.5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"4492",5,2,0,0,0,0,15.5,1,0,0,0,0,0,0,0,0,0,1,0,0,8.5,1,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"4493",62.5,2,1,0,0,0,39.5,0,0,1,0,0,1,0,0,0,0,0,0,0,8.5,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"4494",45,1,0,0,1,0,29.5,0,0,0,1,0,0,1,0,0,0,0,0,0,12,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4495",35,2,1,0,0,0,39.5,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4496",62.5,2,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,12,1,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"4497",35,2,1,0,0,0,39.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4498",12.5,2,0,0,0,0,21,0,0,1,0,0,0,0,0,0,1,0,0,0,12,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"4499",5,1,0,1,0,0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,12,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"4500",45,1,0,1,0,0,29.5,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"4501",62.5,2,0,0,0,0,29.5,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
"4502",12.5,2,1,0,0,0,21,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4503",12.5,1,1,0,0,0,29.5,0,1,0,0,0,0,0,1,0,0,0,0,0,12,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"4504",12.5,1,0,0,0,0,21,0,0,1,0,0,0,0,1,0,0,0,0,0,8.5,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4505",12.5,2,1,0,0,0,29.5,1,0,0,0,0,0,0,0,0,1,0,0,0,8.5,0,0,8,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
"4506",17.5,2,0,0,0,0,21,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"4507",17.5,1,0,0,0,0,21,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"4508",5,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"4509",5,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,12,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4510",12.5,2,1,0,0,0,21,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"4511",5,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,8.5,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4512",45,2,1,0,0,0,29.5,0,0,0,1,0,0,0,0,0,1,0,0,0,8.5,0,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4513",12.5,2,0,1,0,0,39.5,0,0,0,0,0,0,0,0,0,0,1,0,0,8.5,0,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4514",35,2,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,1,0,0,8.5,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4515",35,2,1,0,0,0,21,0,0,1,0,0,0,0,0,1,0,0,0,0,8.5,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4516",5,2,0,0,0,0,21,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4517",35,2,1,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4518",27.5,2,0,0,1,0,39.5,0,0,0,1,0,0,0,0,0,1,0,0,0,12,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"4519",22.5,2,1,0,0,0,29.5,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4520",75,2,1,0,0,0,39.5,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4521",27.5,2,1,0,0,0,29.5,0,0,0,1,0,0,0,0,0,1,0,0,0,8.5,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4522",27.5,2,0,1,0,0,21,0,0,0,1,0,0,0,0,1,0,0,0,0,12,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"4523",5,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,8.5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4524",12.5,2,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,1,0,0,8.5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"4525",62.5,1,1,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,8.5,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4526",62.5,2,0,0,1,0,39.5,0,0,1,0,0,1,0,0,0,0,0,0,0,12,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4527",17.5,1,0,1,0,0,21,0,0,1,0,0,1,0,0,0,0,0,0,0,12,1,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"4528",12.5,2,0,0,0,0,29.5,0,0,1,0,0,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"4529",17.5,1,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"4530",35,1,0,0,0,0,21,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"4531",45,1,0,0,0,0,21,0,0,1,0,0,0,0,1,0,0,0,0,0,12,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4532",35,2,1,0,0,0,70,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4533",75,2,1,0,0,0,49.5,0,0,0,1,0,0,0,0,1,0,0,0,0,8.5,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4534",75,1,1,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4535",75,2,1,0,0,0,39.5,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,0,6,4,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4536",5,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4537",27.5,2,1,0,0,0,21,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4538",62.5,1,1,0,0,0,49.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4539",22.5,2,0,0,0,0,29.5,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"4540",22.5,2,1,0,0,0,39.5,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"4541",45,1,1,0,0,0,29.5,0,0,1,0,0,0,1,0,0,0,0,0,0,8.5,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
